pl_name,pl_bmasse,pl_rade,pl_pubdate,pl_controv_flag,pl_bmasseerr1,pl_bmasseerr2,pl_radeerr1,pl_radeerr2,soltype,disc_refname,pl_refname
XO-2 N b,179.89178,11.018447,2008-04,0,17.48065,-17.48065,0.325061,-0.313852,Published Confirmed,<a refstr=BURKE_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...671.2115B/abstract target=ref> Burke et al. 2007 </a>,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>
WASP-5 b,498.336,13.081,2011-02,0,22.565,-22.565,0.482,-0.482,Published Confirmed,<a refstr=ANDERSON_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008MNRAS.387L...4A/abstract target=ref> Anderson et al. 2008 </a>,<a refstr=FUKUI_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011PASJ...63..287F/abstract target=ref> Fukui et al. 2011 </a>
XO-5 b,336.568,12.431,2009-07,0,8.899,-8.899,0.56,-0.56,Published Confirmed,<a refstr=BURKE_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...686.1331B/abstract target=ref> Burke et al. 2008 </a>,<a refstr=PAL_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...700..783P/abstract target=ref> Pal et al. 2009 </a>
WASP-76 b,289.22385037,20.68056939,2021-09,0,13.34879309,-13.34879309,0.56044903,-0.51561311,Published Confirmed,<a refstr=WEST_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...585A.126W/abstract target=ref>West et al. 2016</a>,<a refstr=FU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..108F/abstract target=ref>Fu et al. 2021</a>
Kepler-12 b,136.6669,19.122554,2012-10,0,16.84499,-13.98452,0.78463,-0.437151,Published Confirmed,<a refstr=FORTNEY_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJS..197....9F/abstract target=ref> Fortney et al. 2011 </a>,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>
HAT-P-19 b,88.03846874,11.29865255,2024-01,0,5.40308292,-5.08525451,0.15692573,-0.14571675,Published Confirmed,<a refstr=HARTMAN_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...726...52H/abstract target=ref> Hartman et al. 2011 </a>,<a refstr=KANG_ET_AL__2024 href=https://arxiv.org/abs/2401.03715 target=ref>Kang et al. 2024</a>
WASP-55 b,199.27941,14.964015,2016-04,0,12.07754,-12.39537,0.358688,-0.246598,Published Confirmed,<a refstr=HELLIER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426..739H/abstract target=ref> Hellier et al. 2012 </a>,<a refstr=SOUTHWORTH_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.457.4205S/abstract target=ref>Southworth et al. 2016</a>
TOI-640 b,279.6904,19.851139,2021-04,0,50.8528,-50.8528,0.67254,-0.627704,Published Confirmed,<a refstr=RODRIGUEZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..194R/abstract target=ref>Rodriguez et al. 2021</a>,<a refstr=RODRIGUEZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..194R/abstract target=ref>Rodriguez et al. 2021</a>
HD 3167 c,10.67,2.923,2022-09,0,0.85,-0.81,0.098,-0.109,Published Confirmed,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...829L...9V/abstract target=ref>Vanderburg et al. 2016</a>,<a refstr=BOURRIER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220906937B/abstract target=ref>Bourrier et al. 2022</a>
XO-7 b,225.34147,15.389957,2020-02,0,10.80622,-10.80622,0.291434,-0.291434,Published Confirmed,<a refstr=CROUZET_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...44C/abstract target=ref>Crouzet et al. 2020</a>,<a refstr=CROUZET_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...44C/abstract target=ref>Crouzet et al. 2020</a>
TOI-3629 b,82.63538582,8.29464572,2022-01,0,6.35656814,-6.35656814,0.22417961,-0.22417961,Published Confirmed,<a refstr=CA_NTILDE_AS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220109963C/abstract target=ref>Ca&ntilde;as et al. 2022</a>,<a refstr=CA_NTILDE_AS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220109963C/abstract target=ref>Ca&ntilde;as et al. 2022</a>
WASP-1 b,268.88418,16.241841,2016-06,0,17.16282,-17.16282,0.459569,-0.459569,Published Confirmed,<a refstr=COLLIER_CAMERON_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007MNRAS.375..951C/abstract target=ref> Collier Cameron et al. 2007 </a>,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.459..789T/abstract target=ref>Turner et al. 2016</a>
Kepler-43 b,982.0947,12.498035,2012-10,0,66.7443,-66.7443,0.459569,-0.459569,Published Confirmed,<a refstr=BONOMO_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1110.5462B/abstract target=ref> Bonomo et al. 2011 </a>,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>
WASP-131 b,85.8141,13.67498,2017-03,0,6.3566,-6.3566,0.56045,-0.56045,Published Confirmed,<a refstr=HELLIER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.465.3693H/abstract target=ref>Hellier et al. 2017</a>,<a refstr=HELLIER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.465.3693H/abstract target=ref>Hellier et al. 2017</a>
TOI-2374 b,56.64,6.81,2024-06,0,3.49,-4.27,0.3,-0.3,Published Confirmed,<a refstr=HACKER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.tmp.1415H/abstract target=ref>Hacker et al. 2024</a>,<a refstr=HACKER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.tmp.1415H/abstract target=ref>Hacker et al. 2024</a>
WASP-189 b,632.47852993,18.14733975,2020-11,0,50.85254512,-44.49597698,0.23538859,-0.23538859,Published Confirmed,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>,<a refstr=LENDL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...643A..94L/abstract target=ref>Lendl et al. 2020</a>
HD 137496 b,4.04,1.31,2022-01,0,0.55,-0.55,0.06,-0.05,Published Confirmed,<a refstr=AZEVEDO_SILVA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...657A..68A/abstract target=ref>Azevedo Silva et al. 2022</a>,<a refstr=AZEVEDO_SILVA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...657A..68A/abstract target=ref>Azevedo Silva et al. 2022</a>
WASP-17 b,154.46538,22.317119,2011-09,0,10.17056,-10.17056,0.907929,-0.907929,Published Confirmed,<a refstr=ANDERSON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...709..159A/abstract target=ref> Anderson et al. 2010 </a>,<a refstr=ANDERSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.416.2108A/abstract target=ref>Anderson et al. 2011</a>
HD 15337 b,6.519,1.77,2024-06,0,0.409,-0.4,0.032,-0.03,Published Confirmed,<a refstr=GANDOLFI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...876L..24G/abstract target=ref>Gandolfi et al. 2019</a>,<a refstr=ROS_AMP_AACUTE_RIO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...686A.282R/abstract target=ref>Ros&aacute;rio et al. 2024</a>
TOI-778 b,878.0,15.4,2023-05,0,77.0,-72.0,0.5,-0.5,Published Confirmed,<a refstr=CLARK_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..207C/abstract target=ref>Clark et al. 2023</a>,<a refstr=CLARK_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..207C/abstract target=ref>Clark et al. 2023</a>
WASP-64 b,403.945,14.247,2013-04,0,21.612,-21.612,0.437,-0.437,Published Confirmed,<a refstr=GILLON_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...552A..82G/abstract target=ref> Gillon et al. 2013 </a>,<a refstr=GILLON_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...552A..82G/abstract target=ref> Gillon et al. 2013 </a>
HAT-P-14 b,731.96249,12.89035,2017-06,0,17.16282,-17.16282,0.582868,-0.582868,Published Confirmed,<a refstr=TORRES_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...715..458T/abstract target=ref> Torres et al. 2010 </a>,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>
HD 80606 b,1252.2,10.98,2009-08,0,34.96,-34.96,0.34,-0.34,Published Confirmed,<a refstr=NAEF_ET_AL__2001 href=https://ui.adsabs.harvard.edu/abs/2001A&A...375L..27N/abstract target=ref> Naef et al. 2001 </a>,<a refstr=PONT_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A%26A...502..695P/abstract target=ref> Pont et al. 2009 </a>
WASP-1 b,292.0,16.97,2011-07,0,29.0,-29.0,0.58,-0.53,Published Confirmed,<a refstr=COLLIER_CAMERON_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007MNRAS.375..951C/abstract target=ref> Collier Cameron et al. 2007 </a>,<a refstr=SIMPSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.414.3023S/abstract target=ref> Simpson et al. 2011 </a>
WASP-14 b,2466.3608,13.686189,2015-10,0,149.3801,-149.3801,0.459569,-0.459569,Published Confirmed,<a refstr=JOSHI_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009MNRAS.392.1532J/abstract target=ref> Joshi et al. 2009 </a>,<a refstr=WONG_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...811..122W/abstract target=ref>Wong et al. 2015</a>
WASP-52 b,146.2,14.24,2013-01,0,6.36,-6.36,0.34,-0.34,Published Confirmed,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>
WASP-4 b,397.2875,15.031269,2010-12,0,15.8915,-16.20933,0.257807,-0.325061,Published Confirmed,<a refstr=WILSON_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...675L.113W/abstract target=ref> Wilson et al. 2008 </a>,<a refstr=TRIAUD_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A&A...524A..25T/abstract target=ref>Triaud et al. 2010</a>
TOI-1634 b,7.57,1.773,2022-09,0,0.71,-0.72,0.077,-0.077,Published Confirmed,<a refstr=CLOUTIER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...79C/abstract target=ref>Cloutier et al. 2021</a>,<a refstr=LUQUE__AMP__PALL_EACUTE__2022 href=https://ui.adsabs.harvard.edu/abs/2022Sci...377.1211L/abstract target=ref>Luque &amp; Pall&eacute; 2022</a>
HAT-P-36 b,587.413406,14.313893,2019-07,0,27.65121,-27.65121,0.22418,-0.22418,Published Confirmed,<a refstr=BAKOS_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012arXiv1201.0659B/abstract target=ref> Bakos et al. 2012 </a>,<a refstr=CHAKRABARTY__AMP__SENGUPTA_2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...39C/abstract target=ref>Chakrabarty &amp; Sengupta 2019</a>
OGLE-TR-182 b,336.8998,16.47723,2010-11,0,47.6745,-47.6745,1.56926,-1.56926,Published Confirmed,<a refstr=PONT_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008A&A...487..749P/abstract target=ref> Pont et al. 2008 </a>,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>
WASP-75 b,340.06,14.235,2013-11,0,15.89,-15.89,0.538,-0.538,Published Confirmed,<a refstr=GOMEZ_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...559A..36G/abstract target=ref> Gomez et al. 2013 </a>,<a refstr=GOMEZ_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...559A..36G/abstract target=ref> Gomez et al. 2013 </a>
CoRoT-11 b,740.51,16.03,2010-12,0,108.06,-108.06,0.34,-0.34,Published Confirmed,<a refstr=GANDOLFI_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...524A..55G/abstract target=ref> Gandolfi et al. 2010 </a>,<a refstr=GANDOLFI_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...524A..55G/abstract target=ref> Gandolfi et al. 2010 </a>
TOI-150.01,556.2025,15.46842,2019-06,0,44.4962,-54.0311,0.44836,-0.44836,Published Confirmed,<a refstr=CA_NTILDE_AS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...877L..29C/abstract target=ref>Ca&ntilde;as et al. 2019</a>,<a refstr=CA_NTILDE_AS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...877L..29C/abstract target=ref>Ca&ntilde;as et al. 2019</a>
XO-2 N b,189.737,11.422,2015-03,0,6.674,-6.674,0.347,-0.347,Published Confirmed,<a refstr=BURKE_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...671.2115B/abstract target=ref> Burke et al. 2007 </a>,<a refstr=DAMASSO_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...575A.111D/abstract target=ref>Damasso et al. 2015</a>
WASP-5 b,505.3497,13.170575,2017-06,0,16.84499,-16.52716,0.627704,-0.627704,Published Confirmed,<a refstr=ANDERSON_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008MNRAS.387L...4A/abstract target=ref> Anderson et al. 2008 </a>,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>
HAT-P-18 b,62.29468,10.614923,2014-04,0,2.54264,-2.54264,0.493196,-0.493196,Published Confirmed,<a refstr=HARTMAN_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...726...52H/abstract target=ref> Hartman et al. 2011 </a>,<a refstr=ESPOSITO_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...564L..13E/abstract target=ref>Esposito et al. 2014</a>
WASP-48 b,311.46,18.719,2011-09,0,28.604,-28.604,1.121,-1.121,Published Confirmed,<a refstr=ENOCH_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1104.2827E/abstract target=ref> Enoch et al. 2011 </a>,<a refstr=ENOCH_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1104.2827E/abstract target=ref> Enoch et al. 2011 </a>
Kepler-128 c,3.38,1.521,2023-01,0,0.67,-0.59,0.047,-0.047,Published Confirmed,<a refstr=XIE_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...25X/abstract target=ref>Xie 2014</a>,<a refstr=LELEU_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A.117L/abstract target=ref>Leleu et al. 2023</a>
TOI-1107 b,1064.72516345,14.57167491,2022-05,0,57.20911326,-57.20911326,0.56044903,-0.56044903,Published Confirmed,<a refstr=PSARIDI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220510854P/abstract target=ref>Psaridi et al. 2022</a>,<a refstr=PSARIDI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220510854P/abstract target=ref>Psaridi et al. 2022</a>
XO-2 N b,189.10885,11.421971,2017-06,0,6.99226,-6.67443,0.347479,-0.347479,Published Confirmed,<a refstr=BURKE_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...671.2115B/abstract target=ref> Burke et al. 2007 </a>,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>
GJ 3473 b,1.86,1.264,2020-10,0,0.3,-0.3,0.05,-0.049,Published Confirmed,<a refstr=KEMMER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.236K/abstract target=ref>Kemmer et al. 2020</a>,<a refstr=KEMMER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.236K/abstract target=ref>Kemmer et al. 2020</a>
HD 149026 b,116.957,9.113,2009-05,0,4.132,-4.449,0.303,-0.28,Published Confirmed,<a refstr=SATO_ET_AL__2005 href=https://ui.adsabs.harvard.edu/abs/2005ApJ...633..465S/abstract target=ref> Sato et al. 2005 </a>,<a refstr=CARTER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...696..241C/abstract target=ref> Carter et al. 2009 </a>
WASP-41 b,298.7602,13.22662,2015-09,0,15.8915,-15.8915,0.33627,-0.33627,Published Confirmed,<a refstr=MAXTED_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1012.2977M/abstract target=ref> Maxted et al. 2011 </a>,<a refstr=NEVEU_VANMALLE_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015arXiv150907750N/abstract target=ref>Neveu-VanMalle et al. 2015</a>
K2-19 b,32.4,7.0,2020-01,0,1.7,-1.7,0.2,-0.2,Published Confirmed,<a refstr=DAI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...823..115D/abstract target=ref>Dai et al. 2016</a>,<a refstr=PETIGURA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....2P/abstract target=ref>Petigura et al. 2020</a>
TOI-172 b,1722.6386,10.816685,2019-05,0,69.9226,-63.566,0.358688,-0.325061,Published Confirmed,<a refstr=RODRIGUEZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..191R/abstract target=ref>Rodriguez et al. 2019</a>,<a refstr=RODRIGUEZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..191R/abstract target=ref>Rodriguez et al. 2019</a>
WASP-156 b,40.68224,5.71659,2018-03,0,3.1783,-2.86047,0.22418,-0.22418,Published Confirmed,<a refstr=DEMANGEON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...610A..63D/abstract target=ref>Demangeon et al. 2018</a>,<a refstr=DEMANGEON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...610A..63D/abstract target=ref>Demangeon et al. 2018</a>
TOI-677 b,392.83788,13.11453,2020-04,0,21.93027,-21.29461,0.33627,-0.33627,Published Confirmed,<a refstr=JORD_AACUTE_N_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..145J/abstract target=ref>Jord&aacute;n et al. 2020</a>,<a refstr=JORD_AACUTE_N_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..145J/abstract target=ref>Jord&aacute;n et al. 2020</a>
HATS-72 b,39.855882,8.0973816,2020-04,0,1.239537,-1.239537,0.0358688,-0.0358688,Published Confirmed,<a refstr=HARTMAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..173H/abstract target=ref>Hartman et al. 2020</a>,<a refstr=HARTMAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..173H/abstract target=ref>Hartman et al. 2020</a>
WASP-74 b,300.03152,17.48604,2017-06,0,19.38763,-18.75197,0.67254,-0.67254,Published Confirmed,<a refstr=HELLIER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...18H/abstract target=ref>Hellier et al. 2015</a>,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>
GJ 1132 b,1.66,1.13,2018-10,0,0.23,-0.23,0.056,-0.056,Published Confirmed,<a refstr=BERTA_THOMPSON_ET_AL__2015 href=http://www.nature.com/nature/journal/v527/n7577/full/nature15762.html target=ref>Berta-Thompson et al. 2015</a>,<a refstr=BONFILS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...618A.142B/abstract target=ref>Bonfils et al. 2018</a>
TOI-1516 b,1004.33776612,15.24421375,2022-05,0,38.13940884,-38.13940884,0.33626942,-0.33626942,Published Confirmed,<a refstr=KAB_AACUTE_TH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220501860K/abstract target=ref>Kab&aacute;th et al. 2022</a>,<a refstr=KAB_AACUTE_TH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220501860K/abstract target=ref>Kab&aacute;th et al. 2022</a>
55 Cnc e,8.59,1.947,2018-09,0,0.43,-0.43,0.038,-0.038,Published Confirmed,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,<a refstr=CRIDA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018RNAAS...2..172C/abstract target=ref>Crida et al. 2018</a>
WASP-57 b,204.36469,11.76945,2017-06,0,17.79848,-17.16282,0.582868,-0.582868,Published Confirmed,<a refstr=FAEDI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...551A..73F/abstract target=ref> Faedi et al. 2013 </a>,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>
HAT-P-40 b,195.457,19.392,2012-11,0,12.077,-12.077,0.695,-0.695,Published Confirmed,<a refstr=HARTMAN_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....144..139H/abstract target=ref> Hartman et al. 2012 </a>,<a refstr=HARTMAN_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....144..139H/abstract target=ref> Hartman et al. 2012 </a>
Qatar-1 b,411.27202,12.811887,2017-02,0,16.52716,-15.57367,0.291434,-0.280225,Published Confirmed,<a refstr=ALSUBAI_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1012.3027A/abstract target=ref> Alsubai et al. 2011 </a>,<a refstr=COLLINS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...78C/abstract target=ref>Collins et al. 2017</a>
WASP-45 b,318.46566,11.119328,2016-02,0,19.70546,-19.70546,0.425942,-0.425942,Published Confirmed,<a refstr=ANDERSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1105.3179A/abstract target=ref> Anderson et al. 2011 </a>,<a refstr=CICERI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.456..990C/abstract target=ref>Ciceri et al. 2016</a>
HD 260655 c,3.09,1.533,2022-04,0,0.48,-0.48,0.051,-0.046,Published Confirmed,<a refstr=LUQUE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220410261L/abstract target=ref>Luque et al. 2022</a>,<a refstr=LUQUE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220410261L/abstract target=ref>Luque et al. 2022</a>
TOI-905 b,211.99261,13.125739,2020-11,0,13.34886,-13.03103,0.594077,-0.571659,Published Confirmed,<a refstr=DAVIS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..229D/abstract target=ref>Davis et al. 2020</a>,<a refstr=DAVIS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..229D/abstract target=ref>Davis et al. 2020</a>
TOI-238 b,3.4,1.402,2024-02,0,0.46,-0.46,0.086,-0.086,Published Confirmed,<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240204113S/abstract target=ref>Su&aacute;rez Mascare&ntilde;o et al. 2024</a>,<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240204113S/abstract target=ref>Su&aacute;rez Mascare&ntilde;o et al. 2024</a>
Gaia-1 b,533.95172376,13.77583728,2022-05,0,34.96112477,-34.96112477,0.23538859,-0.23538859,Published Confirmed,<a refstr=PANAHI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220510197P/abstract target=ref>Panahi et al. 2022</a>,<a refstr=PANAHI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220510197P/abstract target=ref>Panahi et al. 2022</a>
WASP-2 b,279.6904,11.915167,2012-10,0,12.07754,-12.07754,0.313852,-0.313852,Published Confirmed,<a refstr=COLLIER_CAMERON_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007MNRAS.375..951C/abstract target=ref> Collier Cameron et al. 2007 </a>,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>
