,pl_name,pl_bmasse,pl_rade,disc_year,pl_controv_flag
18854,Kepler-1177 b,,,2016,0
18855,Kepler-1177 b,,2.01,2016,0
18856,Kepler-1177 b,,1.99,2016,0
18857,Kepler-1177 b,,,2016,0
18858,Kepler-1177 b,,3.167,2016,0
18859,Kepler-1177 b,,1.99,2016,0
18860,Kepler-1177 b,,,2016,0
18861,Kepler-1818 b,,1.48,2021,0
18862,Kepler-1818 b,,1.48,2021,0
18863,Kepler-1818 b,,1.48,2021,0
18864,Kepler-1818 b,,1.54,2021,0
18865,Kepler-1818 b,,1.71360684,2021,0
18866,Kepler-1818 b,,1.38,2021,0
18867,Kepler-1818 b,,,2021,0
18868,Kepler-1819 b,,3.90351256,2021,0
18869,Kepler-1819 b,,78.51,2021,0
18870,Kepler-1819 b,,,2021,0
18871,Kepler-1819 b,,78.51,2021,0
18872,Kepler-1819 b,,27.45,2021,0
18873,Kepler-1819 b,,,2021,0
18874,Kepler-1819 b,,78.51,2021,0
18875,Kepler-1819 b,,10.4,2021,0
18876,Kepler-1179 b,,1.196,2016,0
18877,Kepler-1179 b,,1.34,2016,0
18878,Kepler-1179 b,,1.34,2016,0
18879,Kepler-1179 b,,1.46,2016,0
18880,Kepler-1179 b,,,2016,0
18881,Kepler-1179 b,,,2016,0
18882,Kepler-1179 b,,1.26,2016,0
18883,Kepler-1179 b,,1.32,2016,0
18884,Kepler-1179 b,,1.307,2016,0
18885,Kepler-1179 b,,1.34,2016,0
18886,Kepler-1075 b,,1.38,2016,0
18887,Kepler-1075 b,,,2016,0
18888,Kepler-1075 b,,1.38,2016,0
18889,Kepler-1075 b,,1.38,2016,0
18890,Kepler-1075 b,,1.11,2016,0
18891,Kepler-1075 b,,1.42,2016,0
18892,Kepler-1075 b,,1.471,2016,0
18893,Kepler-1075 b,,1.26,2016,0
18894,Kepler-122 b,,2.402,2014,0
18895,Kepler-122 b,,,2014,0
18896,Kepler-122 b,,,2014,0
18897,Kepler-122 b,,1.84,2014,0
18898,Kepler-122 b,,2.34,2014,0
18899,Kepler-122 b,,,2014,0
18900,Kepler-122 b,,1.92,2014,0
18901,Kepler-122 b,,2.27,2014,0
18902,Kepler-122 b,,1.84,2014,0
18903,Kepler-122 b,,2.26,2014,0
18904,Kepler-122 b,,1.84,2014,0
18905,Kepler-122 b,,2.423,2014,0
18906,Kepler-1180 b,,,2016,0
18907,Kepler-1180 b,,1.71,2016,0
18908,Kepler-1180 b,,1.99,2016,0
18909,Kepler-1180 b,,1.77,2016,0
18910,Kepler-1180 b,,1.67,2016,0
18911,Kepler-1180 b,,,2016,0
18912,Kepler-1180 b,,1.67,2016,0
18913,Kepler-1180 b,,,2016,0
18914,Kepler-1180 b,,1.67,2016,0
18915,Kepler-1180 b,,2.516,2016,0
18916,Kepler-1181 b,,,2016,0
18917,Kepler-1181 b,,1.57,2016,0
18918,Kepler-1181 b,,1.59,2016,0
18919,Kepler-1181 b,,1.57,2016,0
18920,Kepler-1181 b,,1.57,2016,0
18921,Kepler-1181 b,,,2016,0
18922,Kepler-1181 b,,,2016,0
18923,Kepler-1181 b,,1.41,2016,0
18924,Kepler-1181 b,,1.57,2016,0
18925,Kepler-1181 b,,1.6,2016,0
18926,Kepler-1182 b,,2.357,2016,0
18927,Kepler-1182 b,,2.05,2016,0
18928,Kepler-1182 b,,,2016,0
18929,Kepler-1182 b,,1.64,2016,0
18930,Kepler-1182 b,,,2016,0
18931,Kepler-1182 b,,1.55,2016,0
18932,Kepler-1182 b,,2.05,2016,0
18933,Kepler-1182 b,,2.05,2016,0
18934,Kepler-1182 b,,2.41,2016,0
18935,Kepler-1820 b,,2.7,2021,0
18936,Kepler-1820 b,,2.7,2021,0
18937,Kepler-1820 b,,2.64,2021,0
18938,Kepler-1820 b,,2.7,2021,0
18939,Kepler-1820 b,,2.4,2021,0
18940,Kepler-1820 b,,3.11883067,2021,0
18941,Kepler-1820 b,,,2021,0
18942,Kepler-1820 b,,,2021,0
18943,Kepler-1183 b,,2.55,2016,0
18944,Kepler-1183 b,,4.222,2016,0
18945,Kepler-1183 b,,2.43,2016,0
18946,Kepler-1183 b,,2.82,2016,0
18947,Kepler-1183 b,,,2016,0
18948,Kepler-1183 b,,2.43,2016,0
18949,Kepler-1183 b,,2.43,2016,0
18950,Kepler-1183 b,,,2016,0
18951,Kepler-1183 b,,3.0,2016,0
18952,Kepler-1183 b,,,2016,0
18953,Kepler-1184 b,,2.68,2016,0
18954,Kepler-1184 b,,2.57,2016,0
18955,Kepler-1184 b,,,2016,0
18956,Kepler-1184 b,,2.57,2016,0
18957,Kepler-1184 b,,2.49,2016,0
18958,Kepler-1184 b,,2.455,2016,0
18959,Kepler-1184 b,,2.57,2016,0
18960,Kepler-1184 b,,2.8,2016,0
18961,Kepler-1184 b,,,2016,0
18962,Kepler-1184 b,,,2016,0
18963,Kepler-1821 b,,2.59248115,2021,0
18964,Kepler-1821 b,,,2021,0
18965,Kepler-1821 b,,1.82,2021,0
18966,Kepler-1821 b,,,2021,0
18967,Kepler-1821 b,,1.98,2021,0
18968,Kepler-1821 b,,1.98,2021,0
18969,Kepler-1821 b,,2.0,2021,0
18970,Kepler-1821 b,,1.98,2021,0
18971,Kepler-1076 b,,0.81,2016,0
18972,Kepler-1076 b,,,2016,0
18973,Kepler-1076 b,,0.83,2016,0
18974,Kepler-1076 b,,0.79,2016,0
18975,Kepler-1076 b,,0.8,2016,0
18976,Kepler-1076 b,,0.81,2016,0
18977,Kepler-1076 b,,,2016,0
18978,Kepler-1076 b,,0.81,2016,0
18979,Kepler-112 c,,,2014,0
18980,Kepler-112 c,,2.653,2014,0
18981,Kepler-112 c,,2.52,2014,0
18982,Kepler-112 c,,2.32,2014,0
18983,Kepler-112 c,,,2014,0
18984,Kepler-112 c,,,2014,0
18985,Kepler-112 c,,2.4,2014,0
18986,Kepler-112 c,,2.603,2014,0
18987,Kepler-112 c,,3.7,2014,0
18988,Kepler-112 c,,2.8,2014,0
18989,Kepler-112 c,,2.8,2014,0
18990,Kepler-112 c,,2.8,2014,0
18991,Kepler-1788 b,,2.13,2021,0
18992,Kepler-1788 b,,,2021,0
18993,Kepler-1788 b,,1.97,2021,0
18994,Kepler-1788 b,,,2021,0
18995,Kepler-1788 b,,1.99,2021,0
18996,Kepler-1788 b,,2.37850461,2021,0
18997,Kepler-1788 b,,1.97,2021,0
18998,Kepler-1788 b,,1.97,2021,0
18999,Kepler-1065 b,,3.73,2016,0
19000,Kepler-1065 b,,,2016,0
19001,Kepler-1065 b,,3.26,2016,0
19002,Kepler-1065 b,,3.47,2016,0
19003,Kepler-1065 b,,3.64,2016,0
19004,Kepler-1065 b,,3.47,2016,0
19005,Kepler-1065 b,,3.1,2016,0
19006,Kepler-1065 b,,,2016,0
19007,Kepler-1065 b,,,2016,0
19008,Kepler-1065 b,,3.47,2016,0
19009,Kepler-2001 c,,1.82,2023,0
19010,Kepler-2001 c,,,2023,0
19011,Kepler-2001 c,,4.07999992,2023,0
19012,Kepler-2001 c,,1.82,2023,0
19013,Kepler-2001 c,,1.83,2023,0
19014,Kepler-2001 c,,1.82,2023,0
19015,Kepler-2001 c,,,2023,0
19016,Kepler-2001 c,,1.82,2023,0
19017,Kepler-1077 b,,,2016,0
19018,Kepler-1077 b,,2.5,2016,0
19019,Kepler-1077 b,,2.64,2016,0
19020,Kepler-1077 b,,,2016,0
19021,Kepler-1077 b,,2.77,2016,0
19022,Kepler-1077 b,,2.64,2016,0
19023,Kepler-1077 b,,,2016,0
19024,Kepler-1077 b,,2.75,2016,0
19025,Kepler-1077 b,,2.797,2016,0
19026,Kepler-1077 b,,2.64,2016,0
19027,Kepler-1078 b,,1.61,2016,0
19028,Kepler-1078 b,,1.57,2016,0
19029,Kepler-1078 b,,1.9,2016,0
19030,Kepler-1078 b,,1.61,2016,0
19031,Kepler-1078 b,,3.867,2016,0
19032,Kepler-1078 b,,,2016,0
19033,Kepler-1078 b,,1.61,2016,0
19034,Kepler-1078 b,,1.56,2016,0
19035,Kepler-1789 b,,,2021,0
19036,Kepler-1789 b,,3.24,2021,0
19037,Kepler-1789 b,,,2021,0
19038,Kepler-1789 b,,3.44,2021,0
19039,Kepler-1789 b,,3.44,2021,0
19040,Kepler-1789 b,,3.6,2021,0
19041,Kepler-1789 b,,3.44,2021,0
19042,Kepler-1789 b,,2.83137505,2021,0
19043,Kepler-1678 b,,3.5,2020,0
19044,Kepler-1678 b,,3.43,2020,0
19045,Kepler-1678 b,,3.43,2020,0
19046,Kepler-1678 b,,3.33,2020,0
19047,Kepler-1678 b,,,2020,0
19048,Kepler-1678 b,,3.30422249,2020,0
19049,Kepler-1678 b,,3.43,2020,0
19050,Kepler-1678 b,,,2020,0
19051,Kepler-1079 b,,2.87,2016,0
19052,Kepler-1079 b,,1.63,2016,0
19053,Kepler-1079 b,,1.77,2016,0
19054,Kepler-1079 b,,3.14,2016,0
19055,Kepler-1079 b,,3.14,2016,0
19056,Kepler-1079 b,,2.036,2016,0
19057,Kepler-1079 b,,3.14,2016,0
19058,Kepler-1079 b,,,2016,0
19059,Kepler-1079 b,,,2016,0
19060,Kepler-1079 b,,,2016,0
19061,Kepler-18 d,,5.96,2011,0
19062,Kepler-18 d,15.7,6.63,2011,0
19063,Kepler-18 d,,,2011,0
19064,Kepler-18 d,14.9,6.0,2011,0
19065,Kepler-18 d,,5.96,2011,0
19066,Kepler-18 d,,5.198,2011,0
19067,Kepler-18 d,4.7,,2011,0
19068,Kepler-18 d,,5.96,2011,0
19069,Kepler-18 d,,6.01,2011,0
19070,Kepler-18 d,,,2011,0
19071,Kepler-18 d,8.7,,2011,0
19072,Kepler-18 d,24.07517665,5.112,2011,0
19073,Kepler-18 d,,6.04,2011,0
19074,Kepler-18 d,,5.112,2011,0
19075,Kepler-18 d,,5.94,2011,0
19076,Kepler-18 d,16.4,6.98,2011,0
19077,Kepler-18 d,,,2011,0
19078,Kepler-1080 b,,3.63,2016,0
19079,Kepler-1080 b,,,2016,0
19080,Kepler-1080 b,,,2016,0
19081,Kepler-1080 b,,4.02,2016,0
19082,Kepler-1080 b,,5.963,2016,0
19083,Kepler-1080 b,,3.7,2016,0
19084,Kepler-1080 b,,,2016,0
19085,Kepler-1080 b,,3.28,2016,0
19086,Kepler-1080 b,,4.02,2016,0
19087,Kepler-1080 b,,4.02,2016,0
19088,Kepler-1066 b,,2.55,2016,0
19089,Kepler-1066 b,,,2016,0
19090,Kepler-1066 b,,,2016,0
19091,Kepler-1066 b,,2.36,2016,0
19092,Kepler-1066 b,,2.55,2016,0
19093,Kepler-1066 b,,2.25,2016,0
19094,Kepler-1066 b,,2.55,2016,0
19095,Kepler-1066 b,,2.067,2016,0
19096,Kepler-1066 b,,,2016,0
19097,Kepler-1066 b,,2.64,2016,0
19098,Kepler-1066 b,,2.254,2016,0
19099,Kepler-1081 b,,0.957,2016,0
19100,Kepler-1081 b,,0.994,2016,0
19101,Kepler-1081 b,,1.01,2016,0
19102,Kepler-1081 b,,1.88,2016,0
19103,Kepler-1081 b,,1.88,2016,0
19104,Kepler-1081 b,,,2016,0
19105,Kepler-1081 b,,0.93,2016,0
19106,Kepler-1081 b,,1.88,2016,0
19107,Kepler-1081 b,,,2016,0
19108,Kepler-1081 b,,2.0,2016,0
19109,Kepler-1082 b,,,2016,0
19110,Kepler-1082 b,,1.12,2016,0
19111,Kepler-1082 b,,1.23,2016,0
19112,Kepler-1082 b,,1.02,2016,0
19113,Kepler-1082 b,,,2016,0
19114,Kepler-1082 b,,1.302,2016,0
19115,Kepler-1082 b,,1.281,2016,0
19116,Kepler-1082 b,,0.8,2016,0
19117,Kepler-1082 b,,0.8,2016,0
19118,Kepler-1082 b,,0.8,2016,0
19119,Kepler-357 d,,3.19,2014,0
19120,Kepler-357 d,,2.2,2014,0
19121,Kepler-357 d,,2.932,2014,0
19122,Kepler-357 d,,3.38,2014,0
19123,Kepler-357 d,,,2014,0
19124,Kepler-357 d,,,2014,0
19125,Kepler-357 d,,3.38,2014,0
19126,Kepler-357 d,,2.165,2014,0
19127,Kepler-357 d,,3.38,2014,0
19128,Kepler-357 d,,2.49,2014,0
19129,Kepler-357 d,,3.43,2014,0
19130,Kepler-1083 b,,3.22,2016,0
19131,Kepler-1083 b,,,2016,0
19132,Kepler-1083 b,,,2016,0
19133,Kepler-1083 b,,3.221,2016,0
19134,Kepler-1083 b,,,2016,0
19135,Kepler-1083 b,,3.22,2016,0
19136,Kepler-1083 b,,2.3,2016,0
19137,Kepler-1083 b,,3.13,2016,0
19138,Kepler-1083 b,,3.36,2016,0
19139,Kepler-1083 b,,3.22,2016,0
19140,Kepler-1084 b,,1.44,2016,0
19141,Kepler-1084 b,,1.11,2016,0
19142,Kepler-1084 b,,,2016,0
19143,Kepler-1084 b,,1.14,2016,0
19144,Kepler-1084 b,,1.14,2016,0
19145,Kepler-1084 b,,1.3,2016,0
19146,Kepler-1084 b,,1.14,2016,0
19147,Kepler-1084 b,,1.42,2016,0
19148,Kepler-1085 c,,3.12,2020,0
19149,Kepler-1085 c,,3.12,2020,0
19150,Kepler-1085 c,,3.078,2020,0
19151,Kepler-1085 c,,3.12,2020,0
19152,Kepler-1085 c,,3.26817741,2020,0
19153,Kepler-1085 c,,,2020,0
19154,Kepler-1085 c,,,2020,0
19155,Kepler-1085 c,,3.21,2020,0
19156,Kepler-1085 c,,2.92,2020,0
19157,Kepler-114 b,,,2014,0
19158,Kepler-114 b,6.8,1.02,2014,0
19159,Kepler-114 b,,1.0,2014,0
19160,Kepler-114 b,,1.18,2014,0
19161,Kepler-114 b,,1.04,2014,0
19162,Kepler-114 b,,1.26,2014,0
19163,Kepler-114 b,,1.0,2014,0
19164,Kepler-114 b,2.46,,2014,0
19165,Kepler-114 b,,1.32,2014,0
19166,Kepler-114 b,,1.0,2014,0
19167,Kepler-114 b,,1.0,2014,0
19168,Kepler-114 b,,1.33,2014,0
19169,Kepler-114 b,,,2014,0
19170,Kepler-114 b,1.09,,2014,0
19171,Kepler-114 b,,,2014,0
19172,Kepler-114 b,,1.18,2014,0
19173,Kepler-1086 b,,,2016,0
19174,Kepler-1086 b,,1.73,2016,0
19175,Kepler-1086 b,,2.14,2016,0
19176,Kepler-1086 b,,2.27,2016,0
19177,Kepler-1086 b,,2.239,2016,0
19178,Kepler-1086 b,,2.27,2016,0
19179,Kepler-1086 b,,,2016,0
19180,Kepler-1086 b,,,2016,0
19181,Kepler-1086 b,,2.44,2016,0
19182,Kepler-1086 b,,2.27,2016,0
19183,Kepler-1087 b,,,2016,0
19184,Kepler-1087 b,,0.83,2016,0
19185,Kepler-1087 b,,0.82,2016,0
19186,Kepler-1087 b,,,2016,0
19187,Kepler-1087 b,,0.82,2016,0
19188,Kepler-1087 b,,0.66,2016,0
19189,Kepler-1087 b,,0.82,2016,0
19190,Kepler-1087 b,,0.61,2016,0
19191,Kepler-1087 b,,0.676,2016,0
19192,Kepler-1087 b,,0.683,2016,0
19193,Kepler-358 c,,,2014,0
19194,Kepler-358 c,,2.85,2014,0
19195,Kepler-358 c,,2.95,2014,0
19196,Kepler-358 c,,,2014,0
19197,Kepler-358 c,,3.28,2014,0
19198,Kepler-358 c,,3.39,2014,0
19199,Kepler-358 c,,3.39,2014,0
19200,Kepler-358 c,,,2014,0
19201,Kepler-358 c,,2.7,2014,0
19202,Kepler-358 c,,3.39,2014,0
19203,Kepler-358 c,,2.911,2014,0
19204,Kepler-353 c,,1.6,2014,0
19205,Kepler-353 c,,,2014,0
19206,Kepler-353 c,,1.89,2014,0
19207,Kepler-353 c,,2.13,2014,0
19208,Kepler-353 c,,1.51,2014,0
19209,Kepler-353 c,,,2014,0
19210,Kepler-353 c,,1.76,2014,0
19211,Kepler-353 c,,1.51,2014,0
19212,Kepler-353 c,,,2014,0
19213,Kepler-353 c,,1.8,2014,0
19214,Kepler-353 c,,1.727,2014,0
19215,Kepler-353 c,,1.76,2014,0
19216,Kepler-353 c,,1.38,2014,0
19217,Kepler-353 c,,1.76,2014,0
19218,Kepler-1790 b,,2.02,2021,0
19219,Kepler-1790 b,,,2021,0
19220,Kepler-1790 b,,,2021,0
19221,Kepler-1790 b,,1.97,2021,0
19222,Kepler-1790 b,,2.02,2021,0
19223,Kepler-1790 b,,3.1446145,2021,0
19224,Kepler-1790 b,,2.02,2021,0
19225,Kepler-1790 b,,2.676,2021,0
19226,Kepler-1790 b,,2.59,2021,0
19227,Kepler-1791 b,,2.2,2021,0
19228,Kepler-1791 b,,,2021,0
19229,Kepler-1791 b,,1.96,2021,0
19230,Kepler-1791 b,,1.96,2021,0
19231,Kepler-1791 b,,1.96,2021,0
19232,Kepler-1791 b,,3.12103321,2021,0
19233,Kepler-1791 b,,2.53,2021,0
19234,Kepler-1791 b,,,2021,0
19235,Kepler-1792 b,,3.03,2021,0
19236,Kepler-1792 b,,2.51990972,2021,0
19237,Kepler-1792 b,,3.02,2021,0
19238,Kepler-1792 b,,3.03,2021,0
19239,Kepler-1792 b,,3.03,2021,0
19240,Kepler-1792 b,,,2021,0
19241,Kepler-1792 b,,3.5,2021,0
19242,Kepler-1792 b,,,2021,0
19243,Kepler-60 b,,1.64,2012,0
19244,Kepler-60 b,,1.848,2012,0
19245,Kepler-60 b,,1.67,2012,0
19246,Kepler-60 b,3.7,1.6,2012,0
19247,Kepler-60 b,,,2012,0
19248,Kepler-60 b,,1.97,2012,0
19249,Kepler-60 b,,2.28,2012,0
19250,Kepler-60 b,5.26,1.889,2012,0
19251,Kepler-60 b,23.1,2.2,2012,0
19252,Kepler-60 b,,1.97,2012,0
19253,Kepler-60 b,4.1,,2012,0
19254,Kepler-60 b,,1.951,2012,0
19255,Kepler-60 b,,1.97,2012,0
19256,Kepler-60 b,,2.2,2012,0
19257,Kepler-60 b,4.19,1.71,2012,0
19258,Kepler-110 c,,3.54,2014,0
19259,Kepler-110 c,,3.54,2014,0
19260,Kepler-110 c,,2.37,2014,0
19261,Kepler-110 c,,3.54,2014,0
19262,Kepler-110 c,,3.09,2014,0
19263,Kepler-110 c,,3.59,2014,0
19264,Kepler-110 c,,,2014,0
19265,Kepler-110 c,,2.379,2014,0
19266,Kepler-110 c,,,2014,0
19267,Kepler-110 c,,2.87,2014,0
19268,Kepler-110 c,,,2014,0
19269,Kepler-110 c,,2.21,2014,0
19270,Kepler-1088 b,,1.44,2016,0
19271,Kepler-1088 b,,1.298,2016,0
19272,Kepler-1088 b,,1.372,2016,0
19273,Kepler-1088 b,,,2016,0
19274,Kepler-1088 b,,1.42,2016,0
19275,Kepler-1088 b,,1.36,2016,0
19276,Kepler-1088 b,,,2016,0
19277,Kepler-1088 b,,1.36,2016,0
19278,Kepler-1088 b,,1.6,2016,0
19279,Kepler-1088 b,,1.36,2016,0
19280,Kepler-1088 b,,,2016,0
19281,Kepler-1089 b,,1.644,2016,0
19282,Kepler-1089 b,,1.83,2016,0
19283,Kepler-1089 b,,1.85,2016,0
19284,Kepler-1089 b,,1.69,2016,0
19285,Kepler-1089 b,,,2016,0
19286,Kepler-1089 b,,,2016,0
19287,Kepler-1089 b,,1.85,2016,0
19288,Kepler-1089 b,,1.5,2016,0
19289,Kepler-1089 b,,1.85,2016,0
19290,Kepler-1089 b,,,2016,0
19291,Kepler-1995 b,,4.23,2023,0
19292,Kepler-1995 b,,,2023,0
19293,Kepler-1995 b,,4.23,2023,0
19294,Kepler-1995 b,,3.347,2023,0
19295,Kepler-1995 b,,4.6170001,2023,0
19296,Kepler-1995 b,,5.4,2023,0
19297,Kepler-1995 b,,4.23,2023,0
19298,Kepler-1995 b,,,2023,0
19299,Kepler-1995 b,,4.28,2023,0
19300,Kepler-1793 b,,3.79037518,2021,0
19301,Kepler-1793 b,,2.12,2021,0
19302,Kepler-1793 b,,2.91,2021,0
19303,Kepler-1793 b,,,2021,0
19304,Kepler-1793 b,,2.55,2021,0
19305,Kepler-1793 b,,2.91,2021,0
19306,Kepler-1793 b,,2.91,2021,0
19307,Kepler-1793 b,,,2021,0
19308,Kepler-359 c,,5.94,2014,0
19309,Kepler-359 c,,5.15,2014,0
19310,Kepler-359 c,,,2014,0
19311,Kepler-359 c,,5.15,2014,0
19312,Kepler-359 c,,4.3,2014,0
19313,Kepler-359 c,,5.15,2014,0
19314,Kepler-359 c,,,2014,0
19315,Kepler-359 c,,5.14,2014,0
19316,Kepler-359 c,,4.143,2014,0
19317,Kepler-359 c,,,2014,0
19318,Kepler-359 c,2.9,4.8,2014,0
19319,Kepler-359 c,,3.6,2014,0
19320,Kepler-1090 c,,2.8,2021,0
19321,Kepler-1090 c,,3.08,2021,0
19322,Kepler-1090 c,,3.29265785,2021,0
19323,Kepler-1090 c,,3.44,2021,0
19324,Kepler-1090 c,,3.367,2021,0
19325,Kepler-1090 c,,3.08,2021,0
19326,Kepler-1090 c,,,2021,0
19327,Kepler-1090 c,,3.08,2021,0
19328,Kepler-1090 c,,,2021,0
19329,Kepler-1091 b,,,2016,0
19330,Kepler-1091 b,,1.11,2016,0
19331,Kepler-1091 b,,1.09,2016,0
19332,Kepler-1091 b,,1.09,2016,0
19333,Kepler-1091 b,,1.465,2016,0
19334,Kepler-1091 b,,,2016,0
19335,Kepler-1091 b,,1.5,2016,0
19336,Kepler-1091 b,,1.09,2016,0
19337,Kepler-1091 b,,1.46,2016,0
19338,Kepler-113 b,7.52748,2.001,2014,0
19339,Kepler-113 b,,2.07,2014,0
19340,Kepler-113 b,,,2014,0
19341,Kepler-113 b,,1.9,2014,0
19342,Kepler-113 b,,,2014,0
19343,Kepler-113 b,,2.164,2014,0
19344,Kepler-113 b,,2.0,2014,0
19345,Kepler-113 b,,,2014,0
19346,Kepler-113 b,,2.001,2014,0
19347,Kepler-113 b,,1.9,2014,0
19348,Kepler-113 b,11.7,1.82,2014,0
19349,Kepler-113 b,,1.9,2014,0
19350,Kepler-113 b,,1.99,2014,0
19351,Kepler-1794 b,,,2021,0
19352,Kepler-1794 b,,1.7,2021,0
19353,Kepler-1794 b,,1.96,2021,0
19354,Kepler-1794 b,,1.79426276,2021,0
19355,Kepler-1794 b,,1.96,2021,0
19356,Kepler-1794 b,,1.94,2021,0
19357,Kepler-1794 b,,,2021,0
19358,Kepler-1794 b,,1.96,2021,0
19359,Kepler-1092 b,,2.07,2016,0
19360,Kepler-1092 b,,2.15,2016,0
19361,Kepler-1092 b,,2.3,2016,0
19362,Kepler-1092 b,,,2016,0
19363,Kepler-1092 b,,2.15,2016,0
19364,Kepler-1092 b,,,2016,0
19365,Kepler-1092 b,,2.142,2016,0
19366,Kepler-1092 b,,,2016,0
19367,Kepler-1092 b,,2.06,2016,0
19368,Kepler-1092 b,,2.15,2016,0
19369,Kepler-1093 b,,2.26,2016,0
19370,Kepler-1093 b,,,2016,0
19371,Kepler-1093 b,,1.95,2016,0
19372,Kepler-1093 b,,2.352,2016,0
19373,Kepler-1093 b,,,2016,0
19374,Kepler-1093 b,,2.03,2016,0
19375,Kepler-1093 b,,2.1,2016,0
19376,Kepler-1093 b,,2.03,2016,0
19377,Kepler-1093 b,,,2016,0
19378,Kepler-1093 b,,2.03,2016,0
19379,Kepler-1094 b,,3.059,2016,0
19380,Kepler-1094 b,,2.65,2016,0
19381,Kepler-1094 b,,3.37,2016,0
19382,Kepler-1094 b,,,2016,0
19383,Kepler-1094 b,,2.65,2016,0
19384,Kepler-1094 b,,3.18,2016,0
19385,Kepler-1094 b,,,2016,0
19386,Kepler-1094 b,,2.8,2016,0
19387,Kepler-1094 b,,2.65,2016,0
19388,Kepler-1094 b,,,2016,0
19389,Kepler-1095 b,,1.24,2016,0
19390,Kepler-1095 b,,1.22,2016,0
19391,Kepler-1095 b,,1.29,2016,0
19392,Kepler-1095 b,,1.21,2016,0
19393,Kepler-1095 b,,,2016,0
19394,Kepler-1095 b,,1.24,2016,0
19395,Kepler-1095 b,,,2016,0
19396,Kepler-1095 b,,1.24,2016,0
19397,Kepler-85 b,6.40173,,2012,0
19398,Kepler-85 b,,,2012,0
19399,Kepler-85 b,,1.99,2012,0
19400,Kepler-85 b,1.84,1.778,2012,0
19401,Kepler-85 b,,1.69,2012,0
19402,Kepler-85 b,,1.97,2012,0
19403,Kepler-85 b,,,2012,0
19404,Kepler-85 b,,2.12,2012,0
19405,Kepler-85 b,,2.074,2012,0
19406,Kepler-85 b,,2.12,2012,0
19407,Kepler-85 b,,,2012,0
19408,Kepler-85 b,,,2012,0
19409,Kepler-85 b,,1.684,2012,0
19410,Kepler-85 b,,2.12,2012,0
19411,Kepler-85 b,,2.12,2012,0
19412,Kepler-1096 b,,1.31,2016,0
19413,Kepler-1096 b,,1.17,2016,0
19414,Kepler-1096 b,,1.17,2016,0
19415,Kepler-1096 b,,,2016,0
19416,Kepler-1096 b,,1.24,2016,0
19417,Kepler-1096 b,,1.17,2016,0
19418,Kepler-1096 b,,1.515,2016,0
19419,Kepler-1096 b,,1.17,2016,0
19420,Kepler-1096 b,,,2016,0
19421,Kepler-1097 b,,,2016,0
19422,Kepler-1097 b,,3.6,2016,0
19423,Kepler-1097 b,,3.12,2016,0
19424,Kepler-1097 b,,3.12,2016,0
19425,Kepler-1097 b,,3.26,2016,0
19426,Kepler-1097 b,,,2016,0
19427,Kepler-1097 b,,3.12,2016,0
19428,Kepler-1097 b,,,2016,0
19429,Kepler-1097 b,,2.95,2016,0
19430,Kepler-1097 b,,3.064,2016,0
19431,Kepler-1098 b,,1.13,2016,0
19432,Kepler-1098 b,,1.26,2016,0
19433,Kepler-1098 b,,1.3,2016,0
19434,Kepler-1098 b,,1.13,2016,0
19435,Kepler-1098 b,,1.24,2016,0
19436,Kepler-1098 b,,1.13,2016,0
19437,Kepler-1098 b,,1.477,2016,0
19438,Kepler-1098 b,,,2016,0
19439,Kepler-1098 b,,,2016,0
19440,Kepler-1099 b,,3.11,2016,0
19441,Kepler-1099 b,,3.0,2016,0
19442,Kepler-1099 b,,,2016,0
19443,Kepler-1099 b,,,2016,0
19444,Kepler-1099 b,,3.11,2016,0
19445,Kepler-1099 b,,,2016,0
19446,Kepler-1099 b,,1.791,2016,0
19447,Kepler-1099 b,,2.41,2016,0
19448,Kepler-1099 b,,2.83,2016,0
19449,Kepler-1099 b,,3.11,2016,0
19450,Kepler-48 d,,,2014,0
19451,Kepler-48 d,,1.98,2014,0
19452,Kepler-48 d,,2.35,2014,0
19453,Kepler-48 d,,1.937,2014,0
19454,Kepler-48 d,7.93,2.04,2014,0
19455,Kepler-48 d,,2.06,2014,0
19456,Kepler-48 d,8.89085039,1.98,2014,0
19457,Kepler-48 d,,,2014,0
19458,Kepler-48 d,,,2014,0
19459,Kepler-48 d,,2.0,2014,0
19460,Kepler-48 d,,2.02,2014,0
19461,Kepler-48 d,,2.02,2014,0
19462,Kepler-48 d,,2.02,2014,0
19463,Kepler-1100 b,,,2016,0
19464,Kepler-1100 b,,1.28,2016,0
19465,Kepler-1100 b,,1.28,2016,0
19466,Kepler-1100 b,,,2016,0
19467,Kepler-1100 b,,1.36,2016,0
19468,Kepler-1100 b,,1.302,2016,0
19469,Kepler-1100 b,,1.75,2016,0
19470,Kepler-1100 b,,1.3,2016,0
19471,Kepler-1100 b,,1.28,2016,0
19472,Kepler-1100 b,,1.25,2016,0
19473,Kepler-1679 b,,2.18,2020,0
19474,Kepler-1679 b,,,2020,0
19475,Kepler-1679 b,,,2020,0
19476,Kepler-1679 b,,2.0692036,2020,0
19477,Kepler-1679 b,,1.87,2020,0
19478,Kepler-1679 b,,2.18,2020,0
19479,Kepler-1679 b,,2.2,2020,0
19480,Kepler-1679 b,,2.18,2020,0
19481,Kepler-1101 b,,2.47,2016,0
19482,Kepler-1101 b,,2.55,2016,0
19483,Kepler-1101 b,,,2016,0
19484,Kepler-1101 b,,2.22,2016,0
